Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Vellore,Ammoor,Ragi (Finger Millet),Other,FAQ,0,3529,3529,25-Mar-24
2,Vellore,Ammoor,Ragi (Finger Millet),Other,FAQ,3400,3559,3480,6-Mar-24
3,Vellore,Ammoor,Ragi (Finger Millet),Red,FAQ,0,2720,2720,14-Jul-23
4,Vellore,Ammoor,Ragi (Finger Millet),Red,FAQ,0,2840,2840,13-Jul-23
5,Vellore,Ammoor,Ragi (Finger Millet),Red,FAQ,0,2900,2900,11-Jul-23
6,Vellore,Ammoor,Ragi (Finger Millet),Red,FAQ,0,3629,3629,14-Nov-23
7,Ariyalur,Andimadom,Ragi (Finger Millet),Other,FAQ,2600,2600,2600,2-Mar-24
8,Ariyalur,Andimadom,Ragi (Finger Millet),Other,FAQ,3846,3846,3846,21-Nov-23
9,Ariyalur,Andimadom,Ragi (Finger Millet),Other,FAQ,3869,3869,3869,13-Oct-23
10,Ariyalur,Andimadom,Ragi (Finger Millet),Other,FAQ,4001,4001,4001,3-Jun-24
11,Ariyalur,Andimadom,Ragi (Finger Millet),Other,Local,2610,2635,2630,21-Apr-25
12,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,2648,2649,2649,19-Sep-23
13,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3100,3200,3200,20-Dec-22
14,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3190,3410,3390,27-Oct-22
15,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3200,3500,3300,2-Nov-22
16,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3200,3600,3400,29-Sep-22
17,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3400,3700,3550,21-Apr-22
18,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3400,3700,3550,21-Jun-22
19,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3400,3700,3569,15-Mar-22
20,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3440,3770,3605,24-Mar-22
21,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3500,3700,3600,5-Jul-22
22,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3500,3800,3650,23-Feb-22
23,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3600,3900,3800,17-Mar-22
24,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3610,3700,3650,30-Aug-22
25,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3610,3800,3723,21-Jul-22
26,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3665,3900,3799,11-Feb-22
27,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3700,4000,3800,16-Mar-22
28,Erode,Anthiyur,Ragi (Finger Millet),Other,FAQ,3700,4000,3860,8-Feb-22
29,Ariyalur,Ariyalur Market,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,1300,1401,1350,11-Apr-22
30,Ariyalur,Ariyalur Market,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,1984,2011,2005,25-Feb-22
31,Ariyalur,Ariyalur Market,Ragi (Finger Millet),Other,Local,2200,2401,2301,17-Mar-25
32,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,1800,2000,1900,23-Jan-23
33,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,2750,3400,3200,23-Aug-22
34,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,2750,3500,3250,15-Sep-22
35,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,2750,3500,3300,27-Sep-22
36,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,2800,3500,3250,7-Feb-23
37,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,2800,3600,3500,28-Dec-22
38,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,2800,3800,3200,9-Nov-22
39,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,2900,3900,3200,8-Oct-22
40,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,2950,3650,3500,14-Jun-22
41,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,3000,3600,3250,8-Jul-22
42,Erode,Bhavani,Ragi (Finger Millet),Other,FAQ,3000,3600,3250,13-Jul-22
43,Erode,Boothapadi,Ragi (Finger Millet),Other,Local,3069,3479,3211,25-Sep-24
44,Erode,Boothapadi,Ragi (Finger Millet),Other,Local,3440,4060,3790,3-Mar-25
45,Erode,Boothapadi,Ragi (Finger Millet),Other,Local,3490,4000,3790,3-Apr-25
46,Erode,Boothapadi,Ragi (Finger Millet),Other,Local,3650,4000,3860,25-Mar-25
47,Erode,Boothapadi,Ragi (Finger Millet),Other,Local,4100,4100,4100,11-Sep-24
48,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,1520,2669,1920,23-Mar-23
49,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,1520,2789,2569,10-Mar-23
50,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,2000,2110,2100,23-Aug-22
51,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,2100,2920,2609,18-Mar-23
52,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,2140,2610,2510,30-Mar-23
53,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,2323,3030,2585,29-Mar-23
54,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,2869,2869,2869,14-Dec-23
55,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,2812,2812,2812,12-Feb-25
56,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,3004,3004,3004,21-May-25
57,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,3169,3169,3169,29-Aug-24
58,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,3512,3512,3512,15-Jul-24
59,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,3521,4520,4020,18-Mar-25
60,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,3789,3789,3789,2-Jun-25
61,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,3856,3856,3856,20-May-25
62,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,3869,4210,4039,8-May-25
63,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,4030,4030,4030,20-Mar-25
64,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,4123,4123,4123,25-Jun-25
65,Thiruvannamalai,Chethupattu,Ragi (Finger Millet),Other,Local,4450,4450,4450,12-Aug-24
66,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Local,Local,3605,3612,3609,2-Jul-24
67,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,1812,1812,1812,10-Aug-22
68,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,1816,1816,1816,23-Aug-22
69,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,1817,1817,1817,11-Aug-22
70,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,2062,2489,2359,23-Sep-22
71,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,2142,2142,2142,22-Aug-22
72,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,2152,2152,2152,12-Aug-22
73,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,2292,2292,2292,15-Nov-22
74,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,2412,2412,2412,4-Jan-23
75,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,2512,2512,2512,8-Aug-22
76,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,3260,3726,3620,28-May-24
77,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,3724,3836,3806,29-May-24
78,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Other,FAQ,3790,3922,3822,7-Jun-24
79,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Red,FAQ,2012,2292,2110,1-Aug-22
80,Thiruvannamalai,Cheyyar,Ragi (Finger Millet),Red,FAQ,2212,2212,2212,3-Aug-22
81,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1369,1369,1369,20-Oct-22
82,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1400,1400,1400,20-Jul-22
83,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1439,1439,1439,27-Jan-22
84,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1509,1509,1509,22-Mar-22
85,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1561,1561,1561,10-Oct-22
86,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1649,1649,1649,10-Feb-22
87,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1651,1651,1651,18-Jul-22
88,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1719,1719,1719,14-Sep-22
89,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1720,1720,1720,10-Jan-22
90,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1749,1749,1749,6-Jul-22
91,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1769,2041,1905,7-Feb-23
92,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1823,1823,1823,15-Jun-22
93,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1849,1849,1849,7-Jan-22
94,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1902,1902,1902,12-Jul-23
95,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1916,1916,1916,13-Apr-22
96,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1932,1932,1932,27-May-22
97,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,1943,1943,1943,25-May-22
98,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,2269,2749,2509,10-Apr-23
99,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,2319,2319,2319,12-Feb-24
100,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,2369,2369,2369,24-May-23
101,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,2409,2409,2409,19-Jun-23
102,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,2469,2469,2469,24-Mar-23
103,Villupuram,Chinnasalem,Ragi (Finger Millet),Other,FAQ,3111,3111,3111,3-Jan-24
104,Erode,Chithode,Ragi (Finger Millet),Other,Local,3410,3410,3410,30-Aug-24
105,Erode,Chithode,Ragi (Finger Millet),Other,Local,3435,3435,3435,2-Jan-25
106,Erode,Chithode,Ragi (Finger Millet),Other,Local,3536,3538,3537,29-Jun-24
107,Erode,Chithode,Ragi (Finger Millet),Other,Local,3582,3582,3582,10-Jul-25
108,Erode,Chithode,Ragi (Finger Millet),Other,Local,3720,3720,3720,1-Apr-25
109,Erode,Chithode,Ragi (Finger Millet),Other,Local,3726,3728,3727,19-Jun-24
110,Erode,Chithode,Ragi (Finger Millet),Other,Local,3834,3834,3834,22-Jan-25
111,Erode,Chithode,Ragi (Finger Millet),Other,Local,3870,3870,3870,20-Mar-25
112,Erode,Chithode,Ragi (Finger Millet),Other,Local,3930,3930,3930,21-Apr-25
113,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,2304,2306,2305,27-Sep-22
114,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,2400,2586,2450,18-Jan-23
115,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,2500,2828,2615,13-Feb-23
116,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,2600,2834,2700,10-May-23
117,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,2700,2900,2800,14-Mar-23
118,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,2715,2920,2817,11-Aug-23
119,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,2785,3002,2893,27-Mar-23
120,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,3385,3615,3500,16-Aug-22
121,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,3400,3600,3500,22-Jul-22
122,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,3475,3725,3600,4-Aug-22
123,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,3490,3910,3700,30-Aug-22
124,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,3500,3700,3600,21-Jul-22
125,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,3580,3910,3750,3-Sep-22
126,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,3585,3710,3647,20-Aug-22
127,Erode,Chithode,Ragi (Finger Millet),Red,FAQ,3600,3800,3700,16-May-22
128,Coimbatore,Coimbatore,Ragi (Finger Millet),Other,Local,3000,3800,3500,21-Mar-25
129,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,1210,1210,1210,22-Feb-22
130,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,1561,2145,1766,11-Aug-22
131,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,1706,1706,1706,28-Jun-22
132,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,1728,1728,1728,26-Sep-22
133,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,1789,1830,1830,14-Sep-22
134,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,1800,1864,1864,15-Sep-22
135,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,1930,1930,1930,13-May-22
136,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,2000,2100,2100,17-Mar-23
137,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,2040,2040,2040,13-Jan-22
138,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,2046,2046,2046,12-Jun-23
139,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,2060,2060,2060,24-Mar-22
140,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,2080,2080,2080,11-Jan-22
141,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,2350,2350,2350,15-Jun-23
142,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,2426,2426,2426,9-Oct-23
143,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,2560,2560,2560,19-Feb-24
144,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,2726,2726,2726,5-Oct-23
145,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,2800,2800,2800,10-May-24
146,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,3009,3009,3009,12-Apr-23
147,Cuddalore,Cuddalore,Ragi (Finger Millet),Other,FAQ,3300,3300,3300,22-Apr-24
148,Cuddalore,Cuddalore,Ragi (Finger Millet),Red,FAQ,2630,2630,2630,21-Sep-23
149,Cuddalore,Cuddalore,Ragi (Finger Millet),Red,FAQ,2650,2650,2650,4-Sep-23
150,Dharmapuri,Dharampuri,Ragi (Finger Millet),Medium,Local,3400,3600,3500,26-Jun-24
151,Dharmapuri,Dharampuri,Ragi (Finger Millet),Other,Local,2800,3800,3500,15-Jul-24
152,Erode,Dharapuram,Ragi (Finger Millet),Local,FAQ,2715,2800,2760,23-Aug-23
153,Salem,Edappadi,Ragi (Finger Millet),Other,Local,3400,3800,3600,11-Nov-24
154,Erode,Erode,Ragi (Finger Millet),Other,Local,3000,3500,3400,30-Sep-24
155,Erode,Erode,Ragi (Finger Millet),Other,Local,3000,4000,3500,9-Oct-24
156,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,2050,3200,2900,23-Jan-23
157,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,2210,2570,2340,21-Jul-23
158,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,2220,2580,2340,21-Sep-23
159,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,2220,2580,2350,20-Oct-23
160,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,2360,2790,2620,17-Nov-22
161,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,2380,2840,2630,27-Dec-22
162,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,2840,3010,2900,22-Mar-24
163,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,2900,3200,3050,18-Jan-23
164,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3000,3300,3150,28-Nov-22
165,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3000,3300,3150,30-Nov-22
166,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3000,3320,3150,21-Dec-22
167,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3010,3210,3110,2-Jan-23
168,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3300,3500,3400,30-Apr-22
169,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3304,3506,3405,26-Apr-22
170,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3400,3600,3500,21-Jun-22
171,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3408,3705,3598,20-Sep-22
172,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3408,3705,3598,21-Sep-22
173,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3500,3700,3600,6-Jul-22
174,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3500,3700,3600,28-Jun-22
175,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3502,3800,3750,27-Aug-22
176,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3502,3800,3750,29-Aug-22
177,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3506,3704,3609,16-Aug-22
178,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3564,3752,3575,27-Jul-22
179,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3600,3800,3700,1-Sep-22
180,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3604,3800,3707,9-Jun-22
181,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3617,3810,3709,17-Feb-22
182,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3622,3803,3756,29-Apr-22
183,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3623,3682,3654,29-Jul-22
184,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3623,3682,3654,30-Jul-22
185,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3623,3900,3794,20-May-22
186,Salem,Gangavalli,Ragi (Finger Millet),Other,FAQ,3623,3900,3794,21-May-22
187,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,1800,2853,2500,16-May-25
188,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,1800,3319,2500,12-Jun-25
189,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,1800,3549,2800,25-Mar-25
190,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2200,2466,2350,23-May-25
191,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2200,2939,2500,23-Sep-24
192,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2200,3600,3200,11-Apr-25
193,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3079,2800,1-Apr-25
194,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3169,3000,4-Jul-24
195,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3249,3000,19-May-25
196,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3259,3200,9-May-25
197,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3279,3150,22-Apr-25
198,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3389,3200,3-Sep-24
199,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3530,3200,25-Apr-25
200,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3556,3200,11-Sep-24
201,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3613,3200,12-Mar-25
202,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3630,3200,21-Apr-25
203,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3649,3200,4-Nov-24
204,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3679,3200,6-Mar-25
205,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3719,2800,13-Mar-25
206,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2500,3749,3200,17-Apr-25
207,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3260,3236,3-Jun-25
208,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3300,3200,5-May-25
209,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3360,3200,18-Mar-25
210,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3363,3200,14-Oct-24
211,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3399,3000,25-Jun-25
212,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3506,3200,22-Oct-24
213,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3509,3200,25-Sep-24
214,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3536,3388,23-Aug-24
215,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3552,3200,19-Sep-24
216,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3586,3529,24-Sep-24
217,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3599,3200,21-Mar-25
218,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3813,3500,7-Mar-25
219,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2800,3829,3200,3-Mar-25
220,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2829,3550,3253,13-May-25
221,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2850,3226,3169,7-May-25
222,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2900,3363,3100,4-Jun-25
223,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,2989,3595,3369,31-Jul-24
224,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3000,3509,3220,27-Sep-24
225,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3000,3713,3459,30-Oct-24
226,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3039,3337,3200,28-May-25
227,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3110,3523,3489,20-Sep-24
228,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3200,3509,3400,24-Mar-25
229,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3200,3569,3500,20-Mar-25
230,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3200,3571,3417,15-Jul-24
231,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3200,3633,3625,1-Aug-24
232,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3200,3679,3568,25-Feb-25
233,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3200,3685,3500,27-Jan-25
234,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3200,3696,3677,11-Mar-25
235,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3200,3753,3500,18-Feb-25
236,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3200,3829,3566,17-Mar-25
237,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3209,3636,3259,27-May-25
238,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3258,3636,3479,6-May-25
239,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3280,3450,3389,24-Apr-25
240,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3289,3373,3363,15-May-25
241,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3310,3519,3350,18-Jul-24
242,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3366,3792,3406,17-Oct-24
243,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3369,3549,3449,24-Jul-24
244,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3369,3833,3669,24-Jan-25
245,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3377,3673,3543,29-Oct-24
246,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3388,3763,3638,17-Feb-25
247,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3389,3519,3449,29-Aug-24
248,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3400,3478,3459,23-Dec-24
249,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3400,3809,3704,12-Dec-24
250,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3419,3509,3449,8-Jan-25
251,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3428,3579,3476,25-Oct-24
252,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3429,3567,3519,6-Dec-24
253,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3429,3849,3459,7-Nov-24
254,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3469,3535,3519,9-Jan-25
255,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3469,3537,3522,26-Jul-24
256,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3483,3629,3583,22-Aug-24
257,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3500,3823,3577,23-Jan-25
258,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3539,3700,3559,30-Sep-24
259,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3566,3636,3589,10-Jan-25
260,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3569,3803,3789,3-Feb-25
261,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3588,3737,3705,26-Feb-25
262,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3619,3819,3769,4-Feb-25
263,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3629,3813,3769,7-Feb-25
264,Villupuram,Gingee,Ragi (Finger Millet),Other,Local,3759,3809,3789,31-Jan-25
265,Vellore,Gudiyatham,Ragi (Finger Millet),Local,FAQ,1900,2000,1950,24-May-23
266,Vellore,Gudiyatham,Ragi (Finger Millet),Local,FAQ,2500,3500,3000,1-Nov-23
267,Vellore,Gudiyatham,Ragi (Finger Millet),Other,Local,2300,2500,2400,12-Aug-24
268,Vellore,Gudiyatham,Ragi (Finger Millet),Other,Local,3100,3300,3200,24-Jul-24
269,Vellore,Gudiyatham,Ragi (Finger Millet),Other,Local,3200,3400,3300,9-Sep-24
270,Salem,Kadaiyampatti,Ragi (Finger Millet),Fine,Local,2700,3200,2950,19-Jun-24
271,Salem,Kadaiyampatti,Ragi (Finger Millet),Other,Local,2600,3000,2800,8-Jul-24
272,Salem,Kadaiyampatti,Ragi (Finger Millet),Other,Local,2700,3200,2950,29-Jul-24
273,Salem,Kadaiyampatti,Ragi (Finger Millet),Other,Local,2700,3300,3000,19-Jul-24
274,Salem,Kadaiyampatti,Ragi (Finger Millet),Other,Local,2800,3100,2950,15-Jul-24
275,Salem,Kadaiyampatti,Ragi (Finger Millet),Other,Local,2800,3200,3000,30-Jul-24
276,Salem,Kadaiyampatti,Ragi (Finger Millet),Other,Local,2800,3300,3050,24-Jul-24
