District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week,lookback_temp_mean,lookback_precip_sum
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,11500.0,12000.0,12000.0,2025-03-01,5,25.308518518518518,909.8
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,12500.0,13000.0,13000.0,2025-05-05,0,25.72740740740741,740.6
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,12500.0,13000.0,13000.0,2025-05-06,1,25.74222222222222,733.1
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,13000.0,13600.0,13600.0,2025-04-16,2,25.50814814814815,798.3000000000001
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,19500.0,20000.0,20000.0,2025-02-09,6,25.51185185185185,1105.0
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,25000.0,26000.0,26000.0,2024-07-16,1,26.93074074074074,620.3
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,25000.0,26000.0,26000.0,2024-07-24,2,26.917407407407406,638.8
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,32000.0,33000.0,33000.0,2025-01-14,1,26.310370370370368,1154.5
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,32000.0,34000.0,34000.0,2024-08-27,1,27.16111111111111,624.3
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,34500.0,35400.0,35400.0,2024-09-02,0,27.18962962962963,634.8000000000001
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,35000.0,35500.0,35500.0,2024-12-27,4,26.86555555555556,1150.9
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,35000.0,35800.0,35800.0,2024-10-15,1,27.697777777777777,855.7
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,35000.0,36000.0,36000.0,2024-12-22,6,26.983703703703704,1141.2
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,36000.0,36200.0,36200.0,2024-09-27,4,27.59740740740741,655.4
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,36000.0,36500.0,36500.0,2024-09-18,2,27.45111111111111,643.8
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,36000.0,36800.0,36800.0,2024-10-19,5,27.69666666666667,866.3000000000001
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,36500.0,37000.0,37000.0,2024-11-13,2,27.62888888888889,936.6
Dharmapuri,AJattihalli(Farmers Market),Garlic,Average,Local,37000.0,37800.0,37800.0,2024-10-21,0,27.69222222222222,888.3000000000001
Thiruvellore,Ambattur(Farmers Market),Garlic,Average,Local,12000.0,12000.0,12000.0,2025-06-06,4,27.795555555555556,924.3
Thiruvellore,Ambattur(Farmers Market),Garlic,Average,Local,12000.0,12000.0,12000.0,2025-06-12,3,27.811481481481483,930.3000000000001
Thiruvellore,Ambattur(Farmers Market),Garlic,Average,Local,12000.0,12000.0,12000.0,2025-06-29,6,27.94814814814815,890.3000000000001
Thiruvellore,Ambattur(Farmers Market),Garlic,Average,Local,14000.0,14000.0,14000.0,2025-07-08,1,28.08851851851852,860.6
Thiruvellore,Ambattur(Farmers Market),Garlic,Average,Local,14000.0,14000.0,14000.0,2025-07-18,4,28.242962962962963,752.8000000000001
Thiruvellore,Ambattur(Farmers Market),Garlic,Average,Local,14000.0,14000.0,14000.0,2025-07-21,0,28.257407407407406,756.6
Thiruvellore,Ambattur(Farmers Market),Garlic,Average,Local,15000.0,15000.0,15000.0,2025-03-01,5,27.44111111111111,1207.0
Thiruvellore,Ambattur(Farmers Market),Garlic,Average,Local,15000.0,15000.0,15000.0,2025-04-03,3,27.26185185185185,1091.0
Thiruvellore,Ambattur(Farmers Market),Garlic,Average,Local,15000.0,15000.0,15000.0,2025-03-23,6,27.299629629629628,1103.6
Thiruvellore,Ambattur(Farmers Market),Garlic,Average,Local,15000.0,15000.0,15000.0,2025-03-26,2,27.277037037037037,1103.2
Salem,Ammapet(Farmers Market),Garlic,Average,Local,9000.0,10000.0,10000.0,2025-03-18,1,25.738518518518518,1040.4
Salem,Ammapet(Farmers Market),Garlic,Average,Local,9000.0,10000.0,10000.0,2025-03-23,6,25.776666666666667,1026.4
Salem,Ammapet(Farmers Market),Garlic,Average,Local,10000.0,12000.0,12000.0,2025-04-04,4,25.84185185185185,1040.0
Salem,Ammapet(Farmers Market),Garlic,Average,Local,11000.0,12000.0,12000.0,2025-05-03,5,26.251851851851853,906.6
Salem,Ammapet(Farmers Market),Garlic,Average,Local,12000.0,14000.0,14000.0,2025-02-24,0,25.69962962962963,1184.6000000000001
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,16000.0,18000.0,18000.0,2025-05-03,5,27.77,1154.3
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,16000.0,18000.0,18000.0,2025-04-05,5,27.610370370370372,1217.8000000000002
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,16000.0,18000.0,18000.0,2025-05-11,6,27.886296296296297,1068.1
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,16000.0,18000.0,18000.0,2025-04-23,2,27.714814814814815,1193.9
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,16000.0,18000.0,18000.0,2025-03-23,6,27.630000000000003,1205.8
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,16000.0,18000.0,18000.0,2025-04-29,1,27.735555555555557,1196.1999999999998
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,16000.0,18000.0,18000.0,2025-03-30,6,27.646296296296295,1202.1
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,20000.0,30000.0,30000.0,2024-07-25,3,28.639259259259262,913.5
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,20000.0,34000.0,34000.0,2024-08-16,4,28.89777777777778,815.0
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,20000.0,34000.0,34000.0,2024-08-17,5,28.90222222222222,811.1999999999999
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,25000.0,28000.0,28000.0,2025-03-02,6,27.71074074074074,1204.8
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,27000.0,30000.0,30000.0,2025-01-26,6,28.08555555555556,1453.1000000000001
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,28000.0,38000.0,38000.0,2024-12-05,3,29.253703703703703,1272.3
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,28000.0,38000.0,38000.0,2024-11-21,3,29.438518518518517,1182.3999999999999
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,28000.0,40000.0,40000.0,2024-10-02,2,29.622222222222224,778.0
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,28000.0,40000.0,40000.0,2024-10-04,4,29.645925925925926,762.9
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,28000.0,40000.0,40000.0,2024-11-06,2,29.605555555555554,1077.2
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,28000.0,40000.0,40000.0,2024-10-10,3,29.679259259259258,813.9
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,28000.0,40000.0,40000.0,2024-10-20,6,29.687037037037037,912.4
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,30000.0,32000.0,32000.0,2025-02-09,6,27.80777777777778,1340.6000000000001
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,36000.0,40000.0,40000.0,2024-12-19,3,29.025185185185187,1396.7
Madurai,Anaiyur(Farmers Market),Garlic,Average,Local,36000.0,40000.0,40000.0,2024-12-22,6,28.987407407407407,1399.7
